V1,V6,V10,V12,V13,V14,V15,Class
31,528.0,21,5.0,7,-1.0,0,1
35,3188.0,30,288.0,3,-1.0,0,1
47,0.0,18,203.0,3,-1.0,0,1
47,2597.0,31,52.0,2,-1.0,0,1
42,360.0,24,110.0,5,-1.0,0,1
50,636.0,6,127.0,2,254.0,23,1
45,396.0,17,266.0,4,-1.0,0,1
31,23.0,25,121.0,3,-1.0,0,1
46,184.0,3,167.0,1,-1.0,0,1
23,8254.0,29,409.0,3,-1.0,0,1
29,940.0,15,757.0,1,330.0,1,1
54,1895.0,17,345.0,1,-1.0,0,1
55,92.0,7,118.0,3,-1.0,0,1
36,1169.0,6,168.0,2,-1.0,0,1
42,1285.0,9,21.0,3,252.0,4,1
43,19.0,16,249.0,1,-1.0,0,1
38,34.0,3,88.0,1,-1.0,0,1
49,359.0,2,231.0,2,271.0,1,1
28,225.0,7,866.0,2,-1.0,0,1
33,3519.0,2,161.0,1,-1.0,0,1
35,1473.0,16,176.0,3,-1.0,0,1
48,113.0,22,38.0,1,-1.0,0,1
31,-720.0,15,112.0,2,-1.0,0,1
50,171.0,14,75.0,3,-1.0,0,1
28,1026.0,13,101.0,3,-1.0,0,1
44,2523.0,29,1236.0,2,-1.0,0,1
42,323.0,8,280.0,2,-1.0,0,1
61,50.0,21,465.0,6,-1.0,0,1
33,0.0,22,135.0,3,-1.0,0,1
52,3204.0,19,77.0,1,-1.0,0,1
39,622.0,20,169.0,1,-1.0,0,1
34,0.0,20,263.0,2,-1.0,0,1
31,1302.0,30,89.0,3,-1.0,0,1
33,263.0,16,79.0,4,94.0,3,1
31,898.0,17,578.0,1,-1.0,0,1
54,3529.0,4,686.0,2,-1.0,0,1
48,1.0,5,669.0,3,-1.0,0,1
60,0.0,18,201.0,1,-1.0,0,1
54,162.0,6,184.0,1,-1.0,0,1
40,5674.0,18,84.0,1,-1.0,0,1
38,-274.0,29,103.0,1,247.0,2,1
27,511.0,30,85.0,5,-1.0,0,1
29,358.0,21,88.0,5,-1.0,0,1
53,1868.0,8,156.0,4,-1.0,0,1
27,584.0,8,192.0,2,-1.0,0,1
40,3126.0,12,200.0,2,-1.0,0,1
51,0.0,30,273.0,4,-1.0,0,1
33,3669.0,17,370.0,1,-1.0,0,1
46,0.0,17,258.0,1,-1.0,0,1
39,183.0,9,324.0,2,-1.0,0,1
33,3868.0,2,445.0,1,-1.0,0,1
39,0.0,18,420.0,2,-1.0,0,1
30,-635.0,25,250.0,1,-1.0,0,1
28,1633.0,8,233.0,1,95.0,1,1
34,0.0,19,1283.0,1,-1.0,0,1
22,1215.0,11,154.0,1,-1.0,0,1
43,2501.0,29,153.0,4,-1.0,0,1
37,217.0,11,152.0,1,-1.0,0,1
40,-65.0,21,65.0,2,-1.0,0,1
31,449.0,28,174.0,1,-1.0,0,1
27,63.0,5,98.0,1,-1.0,0,1
39,463.0,18,169.0,1,-1.0,0,1
31,98.0,12,159.0,3,-1.0,0,1
20,479.0,11,158.0,2,-1.0,0,1
52,1308.0,29,361.0,1,-1.0,0,1
35,377.0,31,30.0,13,-1.0,0,1
28,-228.0,7,164.0,3,-1.0,0,1
43,601.0,16,792.0,2,-1.0,0,1
58,219.0,18,55.0,1,-1.0,0,1
31,338.0,2,155.0,2,-1.0,0,1
40,819.0,30,100.0,3,-1.0,0,1
60,182.0,9,182.0,2,95.0,11,1
49,1811.0,2,168.0,2,245.0,1,1
42,1205.0,15,129.0,1,188.0,2,1
48,490.0,19,622.0,2,-1.0,0,1
57,1728.0,16,164.0,1,-1.0,0,1
58,1697.0,20,55.0,2,-1.0,0,1
49,3033.0,15,125.0,5,-1.0,0,1
34,-603.0,25,164.0,4,-1.0,0,1
31,635.0,15,293.0,2,-1.0,0,1
59,2291.0,19,190.0,1,128.0,3,1
65,1176.0,25,64.0,1,50.0,2,1
43,6835.0,19,187.0,1,152.0,2,1
55,2120.0,11,236.0,3,-1.0,0,1
56,66.0,30,72.0,4,-1.0,0,1
33,685.0,17,53.0,1,-1.0,0,1
39,1108.0,18,191.0,2,-1.0,0,1
38,4.0,2,129.0,1,-1.0,0,1
51,0.0,2,61.0,7,-1.0,0,1
38,0.0,6,64.0,1,-1.0,0,1
54,-135.0,14,152.0,3,370.0,2,1
51,482.0,14,178.0,1,-1.0,0,1
30,0.0,22,121.0,2,-1.0,0,1
45,4646.0,13,118.0,1,-1.0,0,1
31,873.0,23,145.0,4,-1.0,0,1
26,81.0,28,63.0,2,-1.0,0,1
57,1509.0,18,509.0,1,-1.0,0,1
27,5505.0,25,134.0,1,-1.0,0,1
24,1354.0,18,239.0,2,-1.0,0,1
44,337.0,28,257.0,3,-1.0,0,1
43,490.0,8,216.0,2,368.0,2,1
45,8032.0,20,73.0,1,-1.0,0,1
48,494.0,29,81.0,8,-1.0,0,1
39,3059.0,20,394.0,1,-1.0,0,1
35,-130.0,20,224.0,1,-1.0,0,1
59,0.0,7,123.0,3,-1.0,0,1
27,592.0,5,466.0,3,-1.0,0,1
48,0.0,7,275.0,1,-1.0,0,1
49,790.0,7,324.0,3,-1.0,0,1
42,1202.0,11,40.0,1,-1.0,0,1
39,1385.0,9,446.0,1,-1.0,0,1
52,32.0,29,144.0,5,-1.0,0,1
57,82.0,4,140.0,1,-1.0,0,1
54,1614.0,17,534.0,4,-1.0,0,1
50,74.0,27,146.0,1,-1.0,0,1
34,897.0,12,197.0,4,-1.0,0,1
59,2768.0,8,94.0,5,-1.0,0,1
38,2008.0,18,354.0,1,-1.0,0,1
34,-271.0,2,90.0,1,252.0,2,1
44,786.0,20,15.0,7,-1.0,0,1
58,2.0,11,168.0,3,-1.0,0,1
45,-3.0,13,213.0,1,-1.0,0,1
28,959.0,29,330.0,2,-1.0,0,1
27,1049.0,29,389.0,3,-1.0,0,1
49,182.0,2,303.0,1,331.0,2,1
32,73.0,28,545.0,1,-1.0,0,1
46,285.0,11,215.0,2,-1.0,0,1
72,4657.0,27,132.0,4,94.0,16,1
35,208.0,19,214.0,1,-1.0,0,1
42,-166.0,14,337.0,4,-1.0,0,1
33,2583.0,6,129.0,1,-1.0,0,1
41,0.0,24,552.0,16,-1.0,0,1
21,614.0,13,243.0,3,-1.0,0,1
35,78.0,13,630.0,3,371.0,3,1
58,1231.0,20,21.0,3,-1.0,0,1
29,74.0,6,174.0,1,-1.0,0,1
25,490.0,6,246.0,3,-1.0,0,1
34,417.0,18,138.0,1,-1.0,0,1
51,234.0,9,281.0,3,-1.0,0,1
39,580.0,14,323.0,4,-1.0,0,1
25,1179.0,17,43.0,1,83.0,2,1
53,238.0,11,238.0,2,361.0,5,1
39,-176.0,9,176.0,1,-1.0,0,1
34,403.0,5,319.0,2,-1.0,0,1
57,297.0,5,633.0,1,-1.0,0,1
47,490.0,28,227.0,1,-1.0,0,1
36,725.0,27,123.0,3,99.0,8,1
34,6053.0,19,26.0,5,-1.0,0,1
31,827.0,20,38.0,1,-1.0,0,1
58,688.0,6,152.0,2,-1.0,0,1
35,211.0,4,53.0,1,-1.0,0,1
52,383.0,17,299.0,2,-1.0,0,1
34,382.0,5,148.0,1,94.0,1,1
54,-939.0,29,202.0,1,-1.0,0,1
31,2304.0,20,257.0,2,-1.0,0,1
29,64.0,14,444.0,2,366.0,3,1
58,65.0,27,162.0,1,-1.0,0,1
45,5163.0,20,9.0,2,-1.0,0,1
57,334.0,15,169.0,2,365.0,2,1
36,-2.0,2,316.0,1,-1.0,0,1
52,167.0,16,163.0,1,-1.0,0,1
37,2642.0,25,591.0,3,-1.0,0,1
59,56.0,21,432.0,5,-1.0,0,1
43,5.0,24,953.0,1,-1.0,0,1
34,517.0,6,791.0,3,-1.0,0,1
44,13.0,6,116.0,11,-1.0,0,1
24,-287.0,18,504.0,1,-1.0,0,1
40,68.0,30,170.0,19,-1.0,0,1
25,1966.0,28,209.0,1,-1.0,0,1
44,1239.0,20,39.0,4,-1.0,0,1
30,399.0,20,282.0,2,-1.0,0,1
37,-24.0,27,147.0,1,-1.0,0,1
31,3323.0,9,337.0,2,-1.0,0,1
31,69.0,19,640.0,1,-1.0,0,1
50,883.0,5,170.0,1,-1.0,0,1
31,0.0,24,137.0,1,-1.0,0,1
34,-353.0,15,122.0,4,-1.0,0,1
32,3027.0,5,171.0,2,-1.0,0,1
52,782.0,5,93.0,3,-1.0,0,1
39,1595.0,5,102.0,2,-1.0,0,1
36,0.0,17,273.0,2,131.0,1,1
30,274.0,11,97.0,2,-1.0,0,1
33,-424.0,26,863.0,1,-1.0,0,1
37,34.0,29,285.0,1,-1.0,0,1
37,1088.0,17,131.0,2,-1.0,0,1
26,458.0,2,117.0,7,-1.0,0,1
38,0.0,6,361.0,1,-1.0,0,1
31,4924.0,21,389.0,2,-1.0,0,1
38,0.0,28,247.0,2,-1.0,0,1
29,167.0,13,357.0,2,237.0,2,1
30,61.0,5,36.0,7,165.0,5,1
42,247.0,31,76.0,5,-1.0,0,1
56,276.0,5,269.0,1,-1.0,0,1
39,2666.0,7,96.0,2,-1.0,0,1
40,-31.0,14,117.0,4,-1.0,0,1
31,2088.0,9,15.0,14,-1.0,0,1
34,1243.0,8,157.0,4,-1.0,0,1
36,330.0,13,777.0,2,-1.0,0,1
36,624.0,5,518.0,2,8.0,1,1
59,866.0,2,88.0,1,208.0,1,1
55,273.0,29,84.0,3,183.0,3,1
53,-39.0,20,87.0,2,-1.0,0,1
36,-400.0,6,362.0,2,307.0,1,1
44,181.0,13,302.0,1,-1.0,0,1
35,11.0,25,294.0,1,-1.0,0,1
47,351.0,29,370.0,1,-1.0,0,1
30,13774.0,14,380.0,1,-1.0,0,1
42,0.0,21,384.0,5,-1.0,0,1
69,4572.0,27,185.0,2,92.0,3,1
39,6421.0,20,661.0,1,-1.0,0,1
53,0.0,14,119.0,3,-1.0,0,1
31,2667.0,2,73.0,2,-1.0,0,1
50,892.0,15,234.0,1,-1.0,0,1
49,0.0,7,301.0,2,-1.0,0,1
53,1194.0,30,166.0,4,-1.0,0,1
50,642.0,18,435.0,1,-1.0,0,1
31,229.0,29,184.0,1,-1.0,0,1
49,0.0,26,189.0,4,-1.0,0,1
57,0.0,5,58.0,8,-1.0,0,1
53,1230.0,5,155.0,3,-1.0,0,1
32,3050.0,23,298.0,1,-1.0,0,1
59,-209.0,30,215.0,3,-1.0,0,1
32,3268.0,15,147.0,1,-1.0,0,1
47,-187.0,3,652.0,1,-1.0,0,1
37,6889.0,21,1221.0,1,-1.0,0,1
47,0.0,6,466.0,2,-1.0,0,1
44,-2.0,15,152.0,5,-1.0,0,1
45,-63.0,20,847.0,5,-1.0,0,1
32,335.0,21,501.0,2,-1.0,0,1
32,180.0,14,179.0,1,334.0,1,1
45,4170.0,20,114.0,3,-1.0,0,1
26,535.0,28,252.0,1,-1.0,0,1
45,726.0,31,175.0,6,-1.0,0,1
46,6253.0,9,411.0,1,-1.0,0,1
35,869.0,29,173.0,1,-1.0,0,1
31,1400.0,30,175.0,2,2.0,1,1
34,1412.0,27,157.0,2,-1.0,0,1
45,523.0,1,380.0,4,371.0,4,1
32,22.0,7,280.0,1,-1.0,0,1
30,0.0,27,453.0,4,-1.0,0,1
39,0.0,6,262.0,1,-1.0,0,1
43,62.0,18,67.0,1,-1.0,0,1
44,0.0,14,211.0,2,-1.0,0,1
47,1110.0,23,329.0,3,-1.0,0,1
37,145.0,22,74.0,13,-1.0,0,1
32,1271.0,20,51.0,1,-1.0,0,1
25,17.0,13,97.0,2,-1.0,0,1
37,869.0,30,60.0,8,-1.0,0,1
28,0.0,14,17.0,24,-1.0,0,1
25,654.0,8,216.0,1,-1.0,0,1
29,1186.0,10,313.0,1,-1.0,0,1
34,-191.0,17,156.0,6,-1.0,0,1
46,157.0,26,150.0,1,-1.0,0,1
53,517.0,18,188.0,2,-1.0,0,1
50,-298.0,6,68.0,8,-1.0,0,1
39,1413.0,17,396.0,1,-1.0,0,1
45,2185.0,19,167.0,4,-1.0,0,1
61,1428.0,5,82.0,2,-1.0,0,1
55,1261.0,19,166.0,1,-1.0,0,1
37,46.0,19,119.0,4,-1.0,0,1
55,1446.0,17,135.0,1,-1.0,0,1
39,0.0,21,83.0,1,-1.0,0,1
29,872.0,21,173.0,2,-1.0,0,1
31,-422.0,18,64.0,2,329.0,15,1
37,-487.0,12,358.0,1,260.0,5,1
36,-267.0,14,99.0,7,352.0,1,1
36,705.0,16,111.0,1,-1.0,0,1
22,-7.0,17,84.0,1,343.0,1,1
55,139.0,30,26.0,25,-1.0,0,1
45,0.0,5,370.0,2,-1.0,0,1
46,37378.0,14,146.0,1,518.0,1,1
39,5201.0,9,317.0,1,-1.0,0,1
31,18.0,30,72.0,19,-1.0,0,1
81,122.0,23,201.0,1,-1.0,0,1
30,1700.0,22,279.0,3,-1.0,0,1
34,0.0,2,48.0,1,422.0,1,1
50,843.0,27,71.0,3,-1.0,0,1
27,454.0,15,331.0,2,-1.0,0,1
33,-103.0,19,149.0,2,175.0,1,1
40,641.0,16,156.0,6,-1.0,0,1
30,1450.0,18,298.0,1,355.0,1,1
46,310.0,24,58.0,2,-1.0,0,1
60,241.0,30,42.0,3,-1.0,0,1
30,409.0,14,120.0,4,-1.0,0,1
30,1320.0,5,122.0,3,362.0,1,1
31,165.0,15,218.0,4,-1.0,0,1
46,2199.0,27,146.0,1,-1.0,0,1
48,0.0,11,195.0,1,104.0,5,1
29,228.0,11,12.0,8,342.0,9,1
66,3409.0,19,133.0,3,160.0,3,1
27,302.0,8,151.0,1,189.0,1,1
37,681.0,5,187.0,1,8.0,1,1
43,-141.0,23,128.0,1,-1.0,0,1
30,677.0,16,241.0,1,-1.0,0,1
35,1176.0,21,166.0,2,-1.0,0,1
33,1636.0,3,105.0,1,136.0,1,1
36,449.0,4,166.0,2,-1.0,0,1
42,37.0,21,299.0,1,-1.0,0,1
59,208.0,28,503.0,2,-1.0,0,1
39,26.0,28,110.0,18,-1.0,0,1
34,0.0,21,183.0,2,-1.0,0,1
44,-234.0,15,71.0,3,347.0,1,1
31,410.0,20,112.0,2,-1.0,0,1
29,297.0,17,240.0,2,-1.0,0,1
49,124.0,29,125.0,19,-1.0,0,1
43,10072.0,12,98.0,1,77.0,5,1
39,763.0,17,192.0,1,-1.0,0,1
33,478.0,7,349.0,1,338.0,1,1
46,1437.0,12,49.0,1,-1.0,0,1
38,384.0,6,1906.0,3,-1.0,0,1
42,3228.0,21,133.0,1,-1.0,0,1
34,9.0,14,153.0,2,-1.0,0,1
74,7819.0,6,165.0,3,-1.0,0,1
34,1408.0,23,245.0,1,-1.0,0,1
39,9143.0,29,851.0,2,-1.0,0,1
36,1392.0,15,205.0,2,-1.0,0,1
42,-141.0,13,211.0,3,345.0,3,1
29,102.0,11,111.0,1,210.0,4,1
54,154.0,9,155.0,3,-1.0,0,1
30,1718.0,21,73.0,4,126.0,2,1
54,551.0,28,431.0,2,-1.0,0,1
59,0.0,12,214.0,3,-1.0,0,1
37,0.0,17,65.0,2,119.0,1,1
58,7881.0,28,507.0,8,-1.0,0,1
58,258.0,19,285.0,1,-1.0,0,1
25,1420.0,8,124.0,2,-1.0,0,1
49,-962.0,19,295.0,2,-1.0,0,1
26,205.0,29,239.0,1,-1.0,0,1
50,2641.0,30,97.0,3,-1.0,0,1
54,7449.0,19,235.0,7,-1.0,0,1
44,2283.0,18,81.0,2,-1.0,0,1
35,391.0,21,152.0,1,-1.0,0,1
37,828.0,6,206.0,2,342.0,1,1
30,585.0,2,7.0,6,-1.0,0,1
52,691.0,29,158.0,1,-1.0,0,1
50,-44.0,27,45.0,1,-1.0,0,1
32,616.0,27,118.0,7,-1.0,0,1
48,3886.0,11,297.0,2,-1.0,0,1
33,661.0,11,108.0,1,99.0,7,1
59,0.0,8,130.0,1,-1.0,0,1
31,9506.0,8,321.0,2,-1.0,0,1
53,1852.0,29,134.0,4,-1.0,0,1
42,525.0,17,172.0,3,-1.0,0,1
51,3134.0,19,92.0,3,-1.0,0,1
30,631.0,13,293.0,3,-1.0,0,1
31,297.0,12,127.0,1,-1.0,0,1
48,2071.0,14,127.0,1,-1.0,0,1
30,277.0,8,166.0,1,42.0,1,1
42,725.0,3,124.0,3,252.0,3,1
57,270.0,14,526.0,2,-1.0,0,1
32,112.0,5,118.0,1,-1.0,0,1
52,95.0,13,91.0,2,-1.0,0,1
48,5326.0,17,116.0,2,-1.0,0,1
55,5804.0,24,56.0,3,-1.0,0,1
46,-160.0,25,93.0,11,-1.0,0,1
43,103.0,18,53.0,1,183.0,5,1
54,0.0,12,77.0,4,341.0,2,1
57,32.0,15,476.0,3,-1.0,0,1
42,343.0,25,87.0,4,-1.0,0,1
27,662.0,9,544.0,1,-1.0,0,1
31,713.0,9,1534.0,2,-1.0,0,1
34,4260.0,15,375.0,1,-1.0,0,1
32,2366.0,20,127.0,2,-1.0,0,1
54,869.0,14,152.0,2,-1.0,0,1
57,2518.0,11,82.0,2,-1.0,0,1
33,3064.0,20,309.0,1,-1.0,0,1
55,312.0,6,13.0,8,9.0,3,1
38,8.0,7,125.0,1,-1.0,0,1
36,7503.0,4,25.0,1,-1.0,0,1
40,5010.0,17,49.0,1,-1.0,0,1
48,100.0,29,206.0,1,-1.0,0,1
53,167.0,7,84.0,1,343.0,1,1
52,0.0,2,77.0,3,-1.0,0,1
32,4612.0,24,937.0,4,-1.0,0,1
51,0.0,15,70.0,1,-1.0,0,1
35,162.0,22,675.0,2,-1.0,0,1
36,342.0,7,142.0,1,-1.0,0,1
60,6557.0,7,214.0,2,-1.0,0,1
32,-1500.0,27,157.0,2,-1.0,0,1
35,1054.0,21,106.0,1,-1.0,0,1
37,-399.0,3,21.0,3,-1.0,0,1
40,-117.0,17,770.0,2,-1.0,0,1
41,654.0,13,139.0,2,-1.0,0,1
46,-287.0,30,113.0,3,-1.0,0,1
32,0.0,7,255.0,2,-1.0,0,1
51,15904.0,7,504.0,4,-1.0,0,1
42,324.0,27,203.0,2,-1.0,0,1
59,833.0,21,311.0,1,-1.0,0,1
58,0.0,11,965.0,2,-1.0,0,1
33,7.0,20,217.0,1,-1.0,0,1
44,97.0,6,153.0,4,-1.0,0,1
30,1837.0,18,109.0,2,-1.0,0,1
42,3641.0,14,869.0,1,-1.0,0,1
23,589.0,6,62.0,1,-1.0,0,1
37,3977.0,17,264.0,1,-1.0,0,1
59,1500.0,16,280.0,1,104.0,2,1
34,1368.0,18,252.0,2,-1.0,0,1
36,1830.0,14,183.0,1,91.0,11,1
59,1228.0,16,57.0,3,-1.0,0,1
51,480.0,12,189.0,1,326.0,5,1
31,2.0,18,224.0,1,-1.0,0,1
32,0.0,20,415.0,2,-1.0,0,1
30,-68.0,24,78.0,1,-1.0,0,1
73,1092.0,7,390.0,2,-1.0,0,1
31,2592.0,12,349.0,2,174.0,1,1
39,-143.0,14,93.0,2,349.0,7,1
44,13761.0,29,65.0,1,-1.0,0,1
44,316.0,21,163.0,3,-1.0,0,1
39,-367.0,16,667.0,2,-1.0,0,1
32,2979.0,25,156.0,1,-1.0,0,1
59,7668.0,5,124.0,1,-1.0,0,1
30,49.0,27,210.0,2,-1.0,0,1
35,0.0,23,107.0,2,-1.0,0,1
34,531.0,4,279.0,1,-1.0,0,1
38,113.0,13,25.0,10,-1.0,0,1
24,3505.0,18,317.0,1,355.0,1,1
28,13186.0,27,466.0,2,-1.0,0,1
44,251.0,28,122.0,3,-1.0,0,1
45,9711.0,19,416.0,3,-1.0,0,1
50,9585.0,31,182.0,6,-1.0,0,1
31,513.0,13,180.0,1,-1.0,0,1
52,598.0,14,266.0,2,-1.0,0,1
48,141.0,6,424.0,1,-1.0,0,1
26,1099.0,15,99.0,2,225.0,13,1
31,18.0,8,82.0,2,-1.0,0,1
40,0.0,6,64.0,2,-1.0,0,1
30,9634.0,12,781.0,5,-1.0,0,1
35,1924.0,20,285.0,1,-1.0,0,1
46,1106.0,9,14.0,13,-1.0,0,1
40,-164.0,7,87.0,1,-1.0,0,1
51,-2282.0,14,301.0,6,-1.0,0,1
31,752.0,14,178.0,1,-1.0,0,1
32,2204.0,21,11.0,4,-1.0,0,1
28,59.0,3,330.0,3,190.0,6,1
32,1064.0,12,326.0,1,-1.0,0,1
48,5348.0,18,105.0,1,-1.0,0,1
60,2868.0,20,42.0,7,-1.0,0,1
51,122.0,6,499.0,2,-1.0,0,1
33,149.0,7,254.0,1,-1.0,0,1
33,1293.0,15,245.0,9,373.0,2,1
76,2302.0,5,110.0,1,87.0,2,1
39,385.0,26,143.0,1,93.0,1,1
33,2366.0,11,249.0,1,356.0,2,1
30,114.0,18,110.0,10,-1.0,0,1
37,2442.0,4,97.0,1,-1.0,0,1
28,655.0,4,606.0,2,-1.0,0,1
59,82.0,17,324.0,4,-1.0,0,1
46,91.0,6,29.0,1,356.0,2,1
44,2167.0,7,1273.0,1,-1.0,0,1
41,1321.0,15,315.0,2,-1.0,0,1
30,249.0,12,406.0,1,-1.0,0,1
49,2159.0,17,771.0,1,-1.0,0,1
39,0.0,3,164.0,2,-1.0,0,1
44,0.0,28,264.0,5,-1.0,0,1
33,405.0,14,99.0,4,353.0,1,1
43,57.0,25,188.0,5,-1.0,0,1
49,2405.0,23,216.0,8,-1.0,0,1
46,-637.0,8,218.0,1,172.0,1,1
37,1733.0,12,524.0,3,326.0,1,1
28,1106.0,17,73.0,2,-1.0,0,1
54,5417.0,3,376.0,1,-1.0,0,1
59,0.0,2,173.0,1,-1.0,0,1
44,0.0,14,220.0,7,-1.0,0,1
59,281.0,8,430.0,2,-1.0,0,1
30,6.0,23,274.0,2,-1.0,0,1
39,2990.0,30,127.0,4,-1.0,0,1
44,0.0,11,151.0,2,370.0,2,1
32,2137.0,13,423.0,1,349.0,1,1
58,9200.0,6,233.0,2,-1.0,0,1
43,5082.0,3,99.0,3,-1.0,0,1
48,-440.0,12,399.0,1,-1.0,0,1
37,391.0,8,103.0,3,-1.0,0,1
45,474.0,2,190.0,4,264.0,4,1
46,435.0,15,192.0,3,-1.0,0,1
35,172.0,11,4.0,1,381.0,2,1
44,254.0,26,224.0,6,-1.0,0,1
28,-65.0,4,90.0,4,-1.0,0,1
35,625.0,13,267.0,1,-1.0,0,1
26,339.0,26,165.0,5,-1.0,0,1
29,356.0,9,106.0,1,-1.0,0,1
52,1161.0,13,271.0,1,-1.0,0,1
33,47.0,18,47.0,3,178.0,3,1
31,64.0,18,302.0,3,-1.0,0,1
38,863.0,6,78.0,1,-1.0,0,1
56,277.0,20,9.0,13,-1.0,0,1
30,187.0,28,66.0,4,-1.0,0,1
36,0.0,6,149.0,1,-1.0,0,1
27,259.0,18,12.0,2,-1.0,0,1
54,0.0,19,220.0,1,-1.0,0,1
51,-1.0,28,110.0,8,-1.0,0,1
45,4.0,20,709.0,9,-1.0,0,1
55,0.0,18,324.0,2,-1.0,0,1
31,-720.0,17,638.0,16,-1.0,0,1
38,38.0,16,64.0,1,-1.0,0,1
26,1595.0,2,54.0,1,-1.0,0,1
70,2346.0,1,421.0,1,97.0,6,1
51,568.0,4,37.0,1,-1.0,0,1
25,276.0,12,268.0,4,-1.0,0,1
44,103.0,12,79.0,1,329.0,2,1
30,0.0,9,20.0,1,-1.0,0,1
59,-139.0,18,33.0,1,-1.0,0,1
45,4958.0,4,212.0,4,-1.0,0,1
41,1141.0,27,228.0,1,-1.0,0,1
33,1221.0,7,127.0,6,-1.0,0,1
34,425.0,16,1389.0,7,-1.0,0,1
46,792.0,5,170.0,2,-1.0,0,1
40,211.0,5,216.0,4,-1.0,0,1
54,77.0,21,180.0,4,-1.0,0,1
26,37.0,28,301.0,2,-1.0,0,1
37,0.0,14,17.0,7,-1.0,0,1
41,-117.0,6,117.0,6,-1.0,0,1
36,300.0,9,287.0,1,-1.0,0,1
41,-194.0,10,307.0,1,-1.0,0,1
39,298.0,20,216.0,1,-1.0,0,1
34,2045.0,29,146.0,2,-1.0,0,1
42,671.0,16,14.0,20,-1.0,0,1
38,323.0,19,138.0,1,-1.0,0,1
60,4.0,5,882.0,2,-1.0,0,1
41,487.0,16,163.0,1,200.0,1,1
35,1473.0,20,17.0,6,322.0,4,1
30,790.0,20,696.0,3,-1.0,0,1
55,0.0,17,76.0,2,-1.0,0,1
52,3016.0,3,142.0,1,-1.0,0,1
30,0.0,23,541.0,2,-1.0,0,1
48,517.0,14,273.0,1,-1.0,0,1
33,7.0,20,203.0,1,-1.0,0,1
52,488.0,19,60.0,3,-1.0,0,1
40,259.0,8,70.0,1,-1.0,0,1
55,2.0,31,126.0,2,-1.0,0,1
51,428.0,18,145.0,2,-1.0,0,1
52,279.0,14,197.0,3,-1.0,0,1
49,1403.0,3,124.0,2,180.0,2,1
46,229.0,17,191.0,1,-1.0,0,1
28,324.0,5,175.0,1,-1.0,0,1
32,-91.0,26,95.0,2,-1.0,0,1
43,-796.0,7,190.0,4,-1.0,0,1
32,86.0,26,1099.0,1,-1.0,0,1
37,1949.0,12,328.0,2,-1.0,0,1
38,378.0,21,184.0,21,-1.0,0,1
32,3628.0,18,130.0,2,-1.0,0,1
57,29207.0,21,232.0,2,-1.0,0,1
54,390.0,20,68.0,5,-1.0,0,1
34,456.0,28,137.0,8,-1.0,0,1
30,80.0,8,185.0,2,-1.0,0,1
33,-45.0,26,240.0,2,-1.0,0,1
28,7.0,15,87.0,1,-1.0,0,1
52,238.0,6,101.0,1,362.0,5,1
46,36.0,16,250.0,1,-1.0,0,1
33,1.0,21,551.0,8,-1.0,0,1
48,36686.0,30,295.0,1,-1.0,0,1
50,3016.0,13,65.0,5,-1.0,0,1
28,0.0,28,452.0,1,-1.0,0,1
34,1969.0,7,252.0,4,-1.0,0,1
48,2537.0,26,219.0,6,-1.0,0,1
37,1510.0,3,88.0,2,-1.0,0,1
40,280.0,8,435.0,2,340.0,3,1
47,3279.0,21,189.0,4,-1.0,0,1
43,0.0,30,81.0,1,-1.0,0,1
49,0.0,12,345.0,2,-1.0,0,1
32,252.0,25,148.0,4,-1.0,0,1
39,562.0,13,303.0,2,-1.0,0,1
47,33.0,5,298.0,1,-1.0,0,1
23,318.0,9,545.0,2,-1.0,0,1
33,67.0,16,137.0,2,-1.0,0,1
75,46.0,2,294.0,1,-1.0,0,1
35,4788.0,3,227.0,1,-1.0,0,1
44,3463.0,28,290.0,2,153.0,3,1
25,61.0,9,345.0,9,-1.0,0,1
35,5.0,19,268.0,3,-1.0,0,1
33,1097.0,6,308.0,4,-1.0,0,1
55,303.0,13,261.0,2,-1.0,0,1
57,75.0,8,157.0,8,-1.0,0,1
48,104.0,8,103.0,4,-1.0,0,1
47,673.0,14,106.0,6,-1.0,0,1
44,961.0,20,314.0,2,-1.0,0,1
33,51.0,21,273.0,2,-1.0,0,1
46,716.0,17,106.0,1,-1.0,0,1
33,-848.0,9,12.0,12,256.0,2,1
55,16432.0,14,482.0,2,-1.0,0,1
27,948.0,12,121.0,2,207.0,1,1
57,0.0,20,45.0,4,-1.0,0,1
44,0.0,21,175.0,4,-1.0,0,1
39,386.0,29,201.0,2,-1.0,0,1
35,0.0,9,17.0,1,-1.0,0,1
59,0.0,29,45.0,7,-1.0,0,1
32,13565.0,3,613.0,2,-1.0,0,1
49,1430.0,18,231.0,2,-1.0,0,1
56,-256.0,14,92.0,1,370.0,2,1
53,2245.0,24,125.0,2,-1.0,0,1
30,74.0,21,106.0,3,-1.0,0,1
39,-225.0,19,220.0,1,-1.0,0,1
39,425.0,6,562.0,3,-1.0,0,1
35,3816.0,13,331.0,2,195.0,1,1
42,-189.0,12,247.0,2,-1.0,0,1
28,687.0,13,113.0,3,33.0,2,1
46,74.0,15,101.0,4,-1.0,0,1
31,-106.0,3,258.0,4,-1.0,0,1
35,434.0,11,277.0,1,271.0,2,1
26,1720.0,3,383.0,1,-1.0,0,1
35,3854.0,18,132.0,2,-1.0,0,1
